;;;;;;;;;;;;;;;;;;;;;;;TR Cartera;;farmacia;Carn Matilde;Hisenda 50 2;Devoluci¢ Hisenda;Ajunt. Arb£cies;Seguretat Social;;Pago ElCorteInglÇs;;;FeuVert;;Perruqueria;;SelfPrinting;Primark;Aldi;Action Girona;FeuVert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Moviments Despeses / Ingressos;;;;;;;;;;;;;T.Moneder;0;;;;;;;;restaurant;Carn. Arimany;IngrÇs Client;Xarrup Sou;Oncolliga;Ocaso;;Accions S&P500;;;IKEA mobles;;IngrÇs Casa;;Prolab;Sports Arb£cies;Novavenda;Aliexpress;IKEA mobles;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;BBVA;-2157;;;; ;;;;neteja;Carrefour;Pensi¢ no contributiva;Ingres Extra;PJ Isabel;Agents Comercials;;Accions NVIDIA;;;Back Market;;Retirada casa;;Pixarprinting;Woman Secret;Action Girona;El Corte InglÇs;Back Market;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ID_mov;Banc;FormaPago;Data;mes;any;import ingrÇs;Import cÖrrec;grup;Idcategoria;Idconcepte;Comentari;Columna1;;;La Caixa;102,28;;;;;;;;personal;Dia;Paga Extra Jordi;Cobro Banc;Lloguer Parking;;;TR Cashback;;;LIDL;;Transport;;Moldiber;Primark;IKEA menjar;Compra mïbil;LIDL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;55;BBVA;Compte;01/04/2021;abril;2021;;21,02 ?;CÖrrec;asseguranáa;Ocaso;;;;;;;;;;;;;;;;abr-22;1098,13;480,78;10,00;178,32;220,65;0,00;37,96;378,29;24,60;2404,13;2217,33;186,80;1370,29;;24,60;353,69;abr-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;56;BBVA;Compte;01/04/2021;abril;2021;;28,00 ?;CÖrrec;despesa_general;Piscina;;;;;;;;;;;;;;;;mai-22;1014,29;490,94;0,00;166,89;72,70;23,80;31,20;137,00;169,76;1936,82;1583,55;353,27;233,58;;169,76;-32,76;mai-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;57;BBVA;Compte;01/04/2021;abril;2021;;11,20 ?;CÖrrec;ingres_general;NN Enric;;;;;;;;;;;;;;;;jun-22;811,27;291,11;0,00;200,00;175,34;76,92;28,08;252,35;287,04;1835,07;1350,87;484,20;935,93;;287,04;-34,69;jun-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;58;BBVA;Däbit;05/04/2021;abril;2021;;16,08 ?;CÖrrec;menjar;Can Rinsa;;;;;;;;;;;;;;;;jul-22;839,81;371,49;0,00;301,82;201,74;35,85;138,25;402,93;315,42;2291,89;1883,23;408,66;404,15;;315,42;87,51;jul-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;59;BBVA;Däbit;05/04/2021;abril;2021;;22,35 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;ago-22;815,08;383,86;0,00;263,32;325,68;27,08;45,73;144,19;168,04;2004,94;1651,88;353,06;68,82;;168,04;-23,85;ago-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;60;BBVA;Compte;06/04/2021;abril;2021;70,00 ?;;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;set-22;780,65;712,83;24,42;143,44;292,64;4,90;173,10;285,40;55,00;2417,38;1638,53;778,85;1103,40;;55,00;230,40;set-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;61;BBVA;Compte;06/04/2021;abril;2021;;27,80 ?;CÖrrec;asseguranáa;BBVA Asseg. Casa;;;;;;;;;;;;;;;;oct-22;765,39;469,13;150,00;232,45;678,85;45,44;131,04;481,99;6,28;2954,29;1690,00;1264,29;83,79;;6,28;475,71;oct-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;62;BBVA;Compte;06/04/2021;abril;2021;;22,82 ?;op_banc;op_banc;Pago VISA;;;;;;;;;;;;;;;;nov-22;809,49;732,73;0,00;170,16;129,65;15,20;13,47;1120,54;817,03;2991,24;1932,29;1058,95;832,08;;817,03;303,51;nov-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;63;BBVA;Compte;06/04/2021;abril;2021;;20,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;des-22;757,05;753,74;50,00;241,35;557,15;2,70;127,37;595,34;0,00;3084,70;1838,29;1246,41;452,64;;0,00;595,34;des-22;;;prevPago;;;;;;;;;;;;;;;;;;;;;;;;;;;
;64;BBVA;Compte;06/04/2021;abril;2021;;70,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;ene-23;811,01;533,82;12,00;207,85;250,65;15,46;26,44;677,61;120,00;2654,84;1978,27;676,57;64,23;;120,00;557,61;ene-23;1843,83;;2654,84;;;;;;;;;;;;;;;;;;;;;;;;;;;
;65;LaCaixa;Compte;06/04/2021;abril;2021;;20,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;feb-23;773,36;406,07;12,00;76,48;189,49;8,90;0,00;375,58;770,58;2612,46;1916,49;695,97;74,38;;770,58;-395,00;feb-23;1839,1;;2612,46;;;;;;;;;;;;;;;;;;;;;;;;;;;
;66;LaCaixa;Compte;06/04/2021;abril;2021;;70,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;mar-23;751,48;632,54;12,00;131,85;246,08;15,00;80,14;200,75;0,00;2069,84;1572,19;497,65;309,12;;0,00;200,75;mar-23;1318,36;;2069,84;;;;;;;;;;;;;;;;;;;;;;;;;;;
;67;BBVA;Compte;07/04/2021;abril;2021;451,92 ?;;IngrÇs;ingres_general;Abonament Ajuda Isabel;;;;;;;;;;;;;;;;abr-23;812,36;441,86;26,00;41,65;211,95;22,65;22,32;268,46;141,33;1988,58;1419,62;568,96;473,26;;141,33;127,13;abr-23;1176,22;;1988,58;;;;;;;;;;;;;;;;;;;;;;;;;;;
;68;BBVA;Compte;07/04/2021;abril;2021;557,36 ?;;IngrÇs;ingres_general;Abonament Ajuda Enric;;;;;;;;;;;;;;;;mai-23;948,66;595,24;212,00;142,48;543,53;53,48;36,62;307,56;202,00;3041,57;2012,21;1029,36;-57,02;;202,00;105,56;mai-23;2092,91;;3041,57;;;;;;;;;;;;;;;;;;;;;;;;;;;
;69;BBVA;Compte;07/04/2021;abril;2021;;63,55 ?;CÖrrec;despesa_general;Masmïvil;;;;;;;;;;;;;;;;jun-23;744,07;461,19;161,13;96,53;196,35;38,58;24,37;1,88;0,00;1724,10;1037,24;686,86;1342,48;;0,00;1,88;jun-23;976,41;;1724,1;;;;;;;;;;;;;;;;;;;;;;;;;;;
;70;BBVA;Compte;07/04/2021;abril;2021;;10,00 ?;CÖrrec;asseguranáa;Agents Comercials;;;;;;;;;;;;;;;;jul-23;736,99;575,96;51,05;207,07;646,95;24,54;43,19;2845,05;609,71;5740,51;5408,52;331,99;-3486,64;;609,71;2235,34;jul-23;1044,55;;5740,51;;;609,71;;;;;;;;;;;;;;;;;;;;;;;;
;71;BBVA;Däbit;07/04/2021;abril;2021;;23,15 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;ago-23;786,64;553,04;142,82;232,39;526,68;16,42;0,00;324,94;0,00;2582,93;2244,94;337,99;-352,63;;0,00;324,94;ago-23;1909,55;;2582,93;;;0;;;;;;;;;;;;;;;;;;;;;;;;
;72;BBVA;Däbit;07/04/2021;abril;2021;;150,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;set-23;731,87;668,65;7,96;134,35;229,90;5,60;81,35;1,53;0,00;1861,21;1478,38;382,83;392,67;;0,00;1,53;set-23;1864,55;;1861,21;;;0;;;;;;;;;;;;;;;;;;;;;;;;
;73;BBVA;Compte;08/04/2021;abril;2021;50,00 ?;;IngrÇs;ingres_general;Hisenda;;;;;;;;;;;;;;;;oct-23;905,99;533,41;41,81;58,96;78,80;4,95;74,52;322,39;6,21;2027,04;1786,25;240,79;125,09;;6,21;316,18;oct-23;1864,55;;2027,04;;;6,21;;;;;;;;;;;;;;;;;;;;;;;;
;74;BBVA;Däbit;08/04/2021;abril;2021;;41,86 ?;CÖrrec;farmacia;FarmÖcia;;;;;;;;;;;;;;;;nov-23;960,50;495,34;43,72;61,39;162,89;17,59;40,64;353,84;225,00;2360,91;2129,67;231,24;240,62;;225,00;128,84;nov-23;1909,55;;2360,91;;;225;;;;;;;;;;;;;;;;;;;;;;;;
;75;BBVA;Däbit;08/04/2021;abril;2021;;15,89 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;des-23;922,18;753,34;104,56;147,10;259,05;38,71;26,09;677,47;60,00;2988,50;2662,69;325,81;-766,92;;60,00;617,47;des-23;1864,55;;2988,5;;;;Marge legal;;;;;;;;;;;;;;;;;;;;;;;
;76;BBVA;Compte;09/04/2021;abril;2021;;11,85 ?;CÖrrec;asseguranáa;DP Morts Enric;;;;;;;;;;;;;;;;ene-24;914,89;457,41;16,26;170,35;107,30;31,02;47,43;178,41;4,22;1927,29;1715,52;211,77;167,73;;4,22;174,19;ene-24;1926,78;;1927,29;;;;;;;;;;;;;;;;;;;;;;;;;;;
;77;BBVA;Compte;09/04/2021;abril;2021;;22,50 ?;CÖrrec;asseguranáa;DP Especialistes Mireia;;;;;;;;;;;;;;;;feb-24;1077,18;434,87;0,00;115,90;204,80;0,00;32,76;259,86;5,14;2130,51;1956,02;174,49;-120,87;;5,14;254,72;feb-24;1954,73;;2130,51;;;;;;;;;;;;;;;;;;;;;;;;;;;
;78;BBVA;Compte;09/04/2021;abril;2021;;19,92 ?;CÖrrec;asseguranáa;DP Especialistes Mireia;;;;;;;;;;;;;;;;mar-24;1016,10;691,35;0,00;128,39;431,44;11,19;39,44;404,54;258,21;2980,66;2303,20;677,46;480,33;;258,21;146,33;mar-24;2077,48;;2980,66;;;;;;;;;;;;;;;;;;;;;;;;;;;
;79;BBVA;Däbit;09/04/2021;abril;2021;;87,96 ?;CÖrrec;menjar;LIDL;;;;;;;;;;;;;;;;abr-24;1053,91;563,27;19,90;118,55;359,05;8,60;46,07;341,90;800,00;3311,25;3060,20;251,05;356,72;;800,00;-458,10;abr-24;1932,36;;3311,25;;;;;;;;;;;;;;;;;;;;;;;;;;;
;80;BBVA;Däbit;12/04/2021;abril;2021;;50,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;mai-24;1208,29;613,83;0,00;142,44;331,50;4,45;43,66;199,92;18000,00;20544,09;20236,39;307,70;-17501,31;;18000,00;-17800,08;mai-24;2068,66;;20544,09;;;;;;;;;;;;;;;;;;;;;;;;;;;
;81;BBVA;Compte;12/04/2021;abril;2021;;239,86 ?;CÖrrec;proveidor;Pago proveidor;;;;;;;;;;;;;;;;jun-24;1626,68;523,84;15,38;243,25;559,30;1,23;27,23;317,62;282,94;3597,47;3269,50;327,97;875,24;;282,94;34,68;jun-24;1852,07;;3597,47;;;;;;;;;;;;;;;;;;;;;;;;;;;
;82;BBVA;Däbit;12/04/2021;abril;2021;;2,50 ?;CÖrrec;varis;varis;;;;;;;;;;;;;;;;jul-24;1361,01;507,69;0,00;189,45;264,31;45,70;105,99;340,96;0,00;2815,11;2397,65;417,46;325,36;;0,00;340,96;jul-24;1864,55;;2815,113;;;;;;;;;;;;;;;;;;;;;;;;;;;
;83;LaCaixa;Compte;13/04/2021;abril;2021;;47,28 ?;CÖrrec;despesa_general;Ajunt. Arb£cies;;;;;;;;;;;;;;;;ago-24;1427,84;690,45;470,01;210,78;610,57;4,80;68,37;541,74;0,00;4024,56;3245,58;778,98;-530,00;;0,00;541,74;ago-24;1909,55;;4024,56;;;;;;;;;;;;;;;;;;;;;;;;;;;
;84;BBVA;Däbit;14/04/2021;abril;2021;;20,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;set-24;1377,09;498,04;5,85;305,38;821,33;0,00;29,54;622,75;378,12;4038,10;3850,99;187,11;-1135,41;;378,12;244,63;set-24;1864,55;;4038,1;;;;;;;;;;;;;;;;;;;;;;;;;;;
;85;BBVA;Däbit;14/04/2021;abril;2021;;95,69 ?;CÖrrec;menjar;Carrefour;;;;;;;;;;;;;;;;oct-24;1316,43;589,44;32,87;56,13;96,05;8,92;86,46;188,66;0,00;2374,96;1981,57;393,39;741,46;;0,00;188,66;oct-24;1864,55;;2374,96;;;;;;;;;;;;;;;;;;;;;;;;;;;
;86;BBVA;Compte;16/04/2021;abril;2021;99,63 ?;;IngrÇs;ingres_general;NN Enric;;;;;;;;;;;;;;;;nov-24;1384,25;538,30;0,00;153,02;155,24;8,95;54,88;613,17;230,79;3138,60;2733,80;404,80;2288,23;;230,79;382,38;nov-24;1909,55;;3138,6;;;;;;;;;;;;;;;;;;;;;;;;;;;
;87;BBVA;Däbit;16/04/2021;abril;2021;;19,34 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;des-24;1470,79;1013,14;0,00;249,16;485,40;53,03;41,27;746,07;35,58;4094,44;3475,35;619,09;-757,49;;35,58;710,49;des-24;1864,55;;4094,44;;;;;;;;;;;;;;;;;;;;;;;;;;;
;88;Efectiu;;16/04/2021;abril;2021;570,00 ?;;IngrÇs;ingres_extra;Feina Horeca;Tramuntana;;;;;;;;;;;;;;;ene-25;1364,64;560,45;118,00;149,82;204,33;0,00;26,52;686,14;3,00;3112,90;2585,90;527,00;221,89;;3,00;683,14;ene-25;1926,78;;2972,61;;;;;;;;;;;;;;;;;;;;;;;;;;;
;89;BBVA;Däbit;19/04/2021;abril;2021;;50,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;feb-25;3503,79;549,56;0,00;96,65;177,70;0,00;42,91;-24,05;0,00;4346,56;4003,64;342,92;-1221,07;;0,00;-24,05;feb-25;1954,73;;3198,24;;;;;;;;;;;;;;;;;;;;;;;;;;;
;90;BBVA;Däbit;19/04/2021;abril;2021;;53,93 ?;CÖrrec;varis;varis;Privalia;;;;;;;;;;;;;;;mar-25;1553,28;593,49;18,27;101,76;271,20;9,87;29,77;650,78;0,00;3228,42;2935,39;293,03;-152,52;;0,00;650,78;mar-25;2077,48;;3068,77;;;;;;;;;;;;;;;;;;;;;;;;;;;
;91;BBVA;Däbit;19/04/2021;abril;2021;;10,05 ?;CÖrrec;menjar;fruiteria;;;;;;;;;;;;;;;;abr-25;1320,63;526,38;130,15;159,26;247,15;30,50;44,40;474,53;0,00;2933,00;2396,33;536,67;395,13;;0,00;474,53;abr-25;1932,36;;3263,18;;;;;;;;;;;;;;;;;;;;;;;;;;;
;92;BBVA;Compte;21/04/2021;abril;2021;;12,00 ?;op_banc;op_banc;Transferäncia;Berna;;;;;;;;;;;;;;;mai-25;1487,36;630,84;16,89;145,90;188,05;36,50;74,95;888,03;0,00;3468,52;3130,87;337,65;-327,29;;0,00;888,03;mai-25;2068,66;;3019,68;;;;;;;;;;;;;;;;;;;;;;;;;;;
;93;BBVA;Däbit;22/04/2021;abril;2021;;2,95 ?;CÖrrec;varis;varis;Ports wallapop;;;;;;;;;;;;;;;jun-25;1677,25;508,21;0,00;0,00;269,00;15,95;35,31;146,51;178,79;2831,02;2360,13;470,89;2832,48;;178,79;-32,28;jun-25;1852,07;;2352,83;;;;;;;;;;;;;;;;;;;;;;;;;;;
;94;BBVA;Däbit;23/04/2021;abril;2021;;20,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;jul-25;1417,33;591,06;19,35;100,50;330,58;13,90;74,72;733,80;66,06;3347,30;2864,85;482,45;-73,15;;66,06;667,74;jul-25;1864,55;;2320,45;;;;;;;;;;;;;;;;;;;;;;;;;;;
;95;LaCaixa;Compte;24/04/2021;abril;2021;;;IngrÇs;ingres_general;Pensi¢ no contributiva;;;;;;;;;;;;;;;;ago-25;1490,25;795,08;51,66;278,34;654,00;0,00;90,12;349,27;0,00;3708,72;3223,54;485,18;-439,76;;0,00;349,27;ago-25;1909,55;;2381,15;;;;;;;;;;;;;;;;;;;;;;;;;;;
;96;LaCaixa;Compte;24/04/2021;abril;2021;402,80 ?;;IngrÇs;ingres_general;Pensi¢ no contributiva;;;;;;;;;;;;;;;;set-25;1425,39;587,23;188,00;112,55;309,18;0,00;56,13;480,55;0,00;3159,03;2604,13;554,90;179,65;;0,00;480,55;set-25;1864,55;;2320,45;;;;;;;;;;;;;;;;;;;;;;;;;;;
;97;BBVA;Däbit;27/04/2021;abril;2021;;12,34 ?;CÖrrec;menjar;Can Rinsa;;;;;;;;;;;;;;;;oct-25;1393,61;582,80;0,00;43,40;38,40;40,38;13,09;221,71;0,00;2333,39;1975,87;357,52;815,84;;0,00;221,71;oct-25;1864,55;;2331,48;;;;;;;;;;;;;;;;;;;;;;;;;;;
;98;LaCaixa;Compte;27/04/2021;abril;2021;258,44 ?;;IngrÇs;ingres_general;Complement Generalitat;;;;;;;;;;;;;;;;nov-25;1460,88;641,31;0,00;38,01;196,40;0,00;45,57;541,28;0,00;2923,45;2218,56;704,89;2972,08;;0,00;541,28;nov-25;1909,55;;2392,18;;;;;;;;;;;;;;;;;;;;;;;;;;;
;99;LaCaixa;Compte;27/04/2021;abril;2021;;;IngrÇs;ingres_general;Paga Extra Jordi;;;;;;;;;;;;;;;;des-25;1438,38;837,76;131,40;161,91;453,52;0,00;118,90;646,48;62,00;3850,35;3379,72;470,63;-563,50;;62,00;584,48;des-25;1864,55;;2331,48;;;;;;;;;;;;;;;;;;;;;;;;;;;
;100;LaCaixa;Compte;27/04/2021;abril;2021;;;IngrÇs;ingres_general;Complement Generalitat;;;;;;;;;;;;;;;;ene-26;1524,83;619,88;38,90;127,29;438,03;14,03;55,49;154,16;0,00;2972,61;2635,40;337,21;304,63;;0,00;154,16;ene-26;1847,170455;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;101;BBVA;Compte;29/04/2021;abril;2021;950,00 ?;;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;feb-26;1616,41;603,63;0,00;116,19;328,10;0,00;57,21;272,45;204,25;3198,24;2940,54;257,70;-32,33;;204,25;68,20;feb-26;1835,332832;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;102;BBVA;Compte;29/04/2021;abril;2021;55,47 ?;;IngrÇs;ingres_general;Cartera DP Gran;;;;;;;;;;;;;;;;mar-26;1529,68;746,71;36,99;153,83;323,28;0,00;47,89;230,39;0,00;3068,77;2680,26;388,51;176,63;;0,00;230,39;mar-26;1823,49521;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;103;BBVA;Compte;29/04/2021;abril;2021;19,63 ?;;IngrÇs;ingres_general;Cartera DP Petit;;;;;;;;;;;;;;;;abr-26;1539,16;657,86;72,22;100,92;354,15;0,00;47,93;490,94;0,00;3263,18;2624,26;638,92;235,48;;0,00;490,94;abr-26;1811,657587;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;104;BBVA;Compte;29/04/2021;abril;2021;;201,11 ?;CÖrrec;despesa_general;Prästec cotxe;;;;;;;;;;;;;;;;mai-26;1586,42;655,25;0,00;95,88;158,21;0,00;93,61;430,31;0,00;3019,68;2689,02;330,66;177,35;;0,00;430,31;mai-26;1799,819965;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;105;BBVA;Compte;29/04/2021;abril;2021;;472,91 ?;CÖrrec;despesa_general;Hipoteca;;;;;;;;;;;;;;;;jun-26;936,00;442,60;0,00;82,29;341,80;13,96;32,13;160,41;343,64;2352,83;1981,75;371,08;3327,98;;343,64;-183,23;jun-26;1787,982343;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;106;BBVA;Compte;29/04/2021;abril;2021;;;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;jul-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;jul-26;1776,14472;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;107;LaCaixa;Compte;29/04/2021;abril;2021;;550,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;ago-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;ago-26;1764,307098;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;108;BBVA;Compte;30/04/2021;abril;2021;;1,89 ?;CÖrrec;despesa_general;Hisenda;Autïnoms;;;;;;;;;;;;;;;set-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;set-26;1752,469476;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;109;BBVA;Compte;30/04/2021;abril;2021;;100,00 ?;CÖrrec;despesa_general;Targeta IKEA;;;;;;;;;;;;;;;;oct-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;oct-26;1740,631853;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;110;BBVA;Compte;30/04/2021;abril;2021;;0,00 ?;IngrÇs;despesa_general;Hisenda;Autïnoms;;;;;;;;;;;;;;;nov-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;nov-26;1728,794231;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;111;BBVA;Compte;30/04/2021;abril;2021;66,78 ?;;IngrÇs;ingres_extra;Devoluci¢ Autïnom;;;;;;;;;;;;;;;;des-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;des-26;1716,956608;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;112;BBVA;Däbit;01/05/2021;mayo;2021;;20,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;113;BBVA;Däbit;03/05/2021;mayo;2021;;9,32 ?;CÖrrec;cobrat;Peixeteria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;114;BBVA;Compte;03/05/2021;mayo;2021;;21,02 ?;CÖrrec;cobrat;Ocaso;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;115;BBVA;Compte;03/05/2021;mayo;2021;;28,00 ?;CÖrrec;despesa_general;Piscina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;116;BBVA;Compte;03/05/2021;mayo;2021;;62,04 ?;CÖrrec;despesa_general;Endesa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;117;BBVA;Däbit;03/05/2021;mayo;2021;;6,94 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;118;BBVA;Däbit;03/05/2021;mayo;2021;;20,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;119;BBVA;Compte;03/05/2021;mayo;2021;;10,00 ?;CÖrrec;despesa_general;Agents Comercials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;120;BBVA;Compte;05/05/2021;mayo;2021;;27,80 ?;CÖrrec;cobrat;BBVA Asseg. Casa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;121;BBVA;Compte;05/05/2021;mayo;2021;;80,24 ?;op_banc;op_banc;Pago VISA;;;;;;;;;;;;;;;;;;;;;ing. Fixe;ing. Extra;Suma Ing;Saldo;promig Fixe;promig Extra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;122;BBVA;Compte;05/05/2021;mayo;2021;;65,58 ?;CÖrrec;cobrat;Masmïvil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;123;BBVA;Compte;05/05/2021;mayo;2021;;11,85 ?;CÖrrec;cobrat;DP Morts Enric;;;;;;;;;;;;;;;;;;;;gen-21;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;124;BBVA;Compte;05/05/2021;mayo;2021;;22,50 ?;CÖrrec;cobrat;DP MP Mireia;;;;;;;;;;;;;;;;;;;;feb-21;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;125;BBVA;Compte;05/05/2021;mayo;2021;;19,20 ?;CÖrrec;cobrat;DP Especialistes Mireia;;;;;;;;;;;;;;;;;;;;mar-21;1526,99;0,00;1526,99;-519,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;126;BBVA;Däbit;05/05/2021;mayo;2021;;20,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;;;;;abr-21;1895,25;636,78;2532,03;1100,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;127;BBVA;Compte;06/05/2021;mayo;2021;451,92 ?;;IngrÇs;cobrat;Abonament Ajuda Isabel;;;;;;;;;;;;;;;;;;;;mai-21;164,48;0,00;164,48;-238,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;128;BBVA;Compte;06/05/2021;mayo;2021;451,92 ?;;IngrÇs;cobrat;Abonament Ajuda Enric;;;;;;;;;;;;;;;;;;;;jun-21;50,00;0,00;50,00;-106,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;129;BBVA;Däbit;06/05/2021;mayo;2021;;77,27 ?;CÖrrec;cobrat;LIDL;;;;;;;;;;;;;;;;;;;;jul-21;0,00;0,00;0,00;-37,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;130;BBVA;Däbit;06/05/2021;mayo;2021;1,99 ?;;IngrÇs;cobrat;LIDL;;;;;;;;;;;;;;;;;;;;ago-21;329,95;245,00;574,95;-1371,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;131;BBVA;Compte;07/05/2021;mayo;2021;50,00 ?;;IngrÇs;cobrat;Hisenda;;;;;;;;;;;;;;;;;;;;set-21;1636,59;876,70;2513,29;780,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;132;BBVA;Däbit;10/05/2021;mayo;2021;;20,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;;;;;oct-21;1756,23;365,00;2121,23;553,62;;;;;SUMA INGRESSOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;133;BBVA;Compte;10/05/2021;mayo;2021;50,00 ?;;IngrÇs;cobrat;Hisenda;;;;;;;;;;;;;;;;;;;;nov-21;2073,92;552,50;2626,42;277,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;134;Efectiu;;10/05/2021;mayo;2021;40,00 ?;;IngrÇs;cobrat;Feina Foto;Lidia Cerrillo;;;;;;;;;;;;;;;;;;;des-21;1795,46;2396,11;4191,57;2459,70;;;;;Fixes;Extres;Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
