ID_mov;Banc;FormaPago;Data;mes;any;import ingr‚s;Import c…rrec;grup;Idcategoria;Idconcepte;Comentari;mes_lower
4041;BBVA;Compte;24/09/2024;septiembre;2024;100.0;0.0;Ingr‚s;ingres_general;Hisenda 100;;septiembre
4042;BBVA;Compte;24/09/2024;septiembre;2024;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 2;;septiembre
4043;BBVA;DŠbit;24/09/2024;septiembre;2024;0.0;21.7;C…rrec;menjar;AreaGuissona;;septiembre
4044;LaCaixa;Compte;24/09/2024;septiembre;2024;517.9;0.0;Ingr‚s;ingres_general;Pensi¢ no contributiva;;septiembre
4045;BBVA;Compte;25/09/2024;septiembre;2024;891.06;0.0;Ingr‚s;ingres_general;Pensi¢ Enric;;septiembre
4046;BBVA;Compte;25/09/2024;septiembre;2024;897.46;0.0;Ingr‚s;ingres_general;Pensi¢ Isabel;;septiembre
4047;BBVA;DŠbit;25/09/2024;septiembre;2024;0.0;7.4;C…rrec;varis;Transport;Tren BCN;septiembre
4048;BBVA;DŠbit;24/09/2024;septiembre;2024;0.0;17.75;C…rrec;menjar;Can Rinsa;;septiembre
4049;BBVA;DŠbit;25/09/2024;septiembre;2024;0.0;17.69;C…rrec;menjar;Dia;;septiembre
4050;BBVA;Compte;26/09/2024;septiembre;2024;0.0;378.12;C…rrec;proveidor;Trama;Calendaris Pepe;septiembre
4051;BBVA;VISA;26/09/2024;septiembre;2024;0.0;56.23;C…rrec;gasolina;GasolinaAreaGuissona;;septiembre
4052;LaCaixa;Compte;26/09/2024;septiembre;2024;151.6;0.0;Ingr‚s;ingres_general;Complement Generalitat;;septiembre
4053;BBVA;DŠbit;26/09/2024;septiembre;2024;0.0;16.86;C…rrec;menjar;Dia;;septiembre
4054;BBVA;DŠbit;26/09/2024;septiembre;2024;0.0;3.23;C…rrec;varis;Autopista;Pais Basc;septiembre
4055;BBVA;DŠbit;27/09/2024;septiembre;2024;0.0;16.63;C…rrec;menjar;LIDL;;septiembre
4056;BBVA;DŠbit;27/09/2024;septiembre;2024;0.0;3.75;C…rrec;menjar;Mercadona;;septiembre
4057;BBVA;DŠbit;27/09/2024;septiembre;2024;0.0;14.42;C…rrec;varis;Autopista;Pais Basc;septiembre
4058;BBVA;DŠbit;27/09/2024;septiembre;2024;0.0;9.92;C…rrec;menjar;Dia;;septiembre
4059;BBVA;DŠbit;27/09/2024;septiembre;2024;0.0;5.34;C…rrec;neteja;Dia;;septiembre
4060;BBVA;Compte;27/09/2024;septiembre;2024;0.0;16.1;C…rrec;despesa_general;Endesa;;septiembre
4061;BBVA;DŠbit;28/09/2024;septiembre;2024;0.0;7.44;C…rrec;menjar;AreaGuissona;;septiembre
4062;BBVA;DŠbit;29/09/2024;septiembre;2024;0.0;16.93;C…rrec;menjar;Dia;;septiembre
4063;BBVA;DŠbit;29/09/2024;septiembre;2024;0.0;1.94;C…rrec;neteja;Dia;;septiembre
4064;BBVA;Compte;30/09/2024;septiembre;2024;0.0;489.43;C…rrec;despesa_general;Hipoteca;;septiembre
4065;BBVA;Compte;30/09/2024;septiembre;2024;0.0;337.14;C…rrec;despesa_general;CrŠdit Cotxe;;septiembre
4066;BBVA;Compte;30/09/2024;septiembre;2024;500.0;0.0;op_banc;op_banc;Trasp…s comptes;;septiembre
4067;LaCaixa;Compte;30/09/2024;septiembre;2024;0.0;500.0;op_banc;op_banc;Trasp…s comptes;;septiembre
4068;BBVA;Compte;30/09/2024;septiembre;2024;0.0;549.0;op_banc;op_banc;Pago ElCorteIngl‚s;;septiembre
4069;BBVA;Compte;30/09/2024;septiembre;2024;0.0;88.71;op_banc;op_banc;Pago ElCorteIngl‚s;;septiembre
4070;BBVA;Compte;30/09/2024;septiembre;2024;13.65;0.0;Ingr‚s;ingres_general;Cartera DP Petit;;septiembre
4071;BBVA;Compte;30/09/2024;septiembre;2024;43.91;0.0;Ingr‚s;ingres_general;Cartera DP Gran;;septiembre
4072;BBVA;Compte;01/10/2024;octubre;2024;0.0;25.75;C…rrec;asseguran‡a;Ocaso;;octubre
4074;BBVA;DŠbit;01/10/2024;octubre;2024;0.0;4.09;C…rrec;neteja;Aldi;;octubre
4075;BBVA;DŠbit;01/10/2024;octubre;2024;0.0;1.6;C…rrec;restaurant;Bar;Tallat. Platja d'Aro;octubre
4076;Efectiu;;30/09/2024;septiembre;2024;0.0;5.8;C…rrec;menjar;Pla‡a;;septiembre
4077;Efectiu;;19/09/2024;septiembre;2024;0.0;30.0;C…rrec;menjar;Ous casolans;;septiembre
4078;Efectiu;;02/10/2024;octubre;2024;0.0;30.0;C…rrec;menjar;Ous casolans;;octubre
4079;Efectiu;;30/09/2024;septiembre;2024;0.0;6.0;C…rrec;menjar;Fruiteria Bayes;;septiembre
4080;BBVA;VISA;30/09/2024;septiembre;2024;0.0;6.46;C…rrec;menjar;Dia;;septiembre
4081;T.CorteIngl‚s;T.CorteIngl‚s;01/10/2024;octubre;2024;0.0;120.1;C…rrec;menjar;El Corte Ingl‚s;;octubre
4082;T.CorteIngl‚s;T.CorteIngl‚s;01/10/2024;octubre;2024;0.0;55.83;C…rrec;neteja;El Corte Ingl‚s;;octubre
4083;T.CorteIngl‚s;T.CorteIngl‚s;01/10/2024;octubre;2024;0.0;13.58;C…rrec;rebost;El Corte Ingl‚s;;octubre
4084;T.CorteIngl‚s;T.CorteIngl‚s;01/10/2024;octubre;2024;0.0;8.09;C…rrec;restaurant;Bar;El Corte Ingl‚s;octubre
4085;BBVA;Compte;03/10/2024;octubre;2024;0.0;210.0;C…rrec;despesa_general;PJ Isabel;;octubre
4086;BBVA;Compte;03/10/2024;octubre;2024;0.0;20.98;C…rrec;asseguran‡a;DP MP Mireia;;octubre
4087;BBVA;DŠbit;03/10/2024;octubre;2024;0.0;7.83;C…rrec;varis;Autopista;Pais Basc;octubre
4088;LaCaixa;Compte;03/10/2024;octubre;2024;0.0;20.0;op_banc;op_banc;Trasp…s comptes;;octubre
4089;LaCaixa;Compte;03/10/2024;octubre;2024;0.0;100.0;op_banc;op_banc;Trasp…s comptes;;octubre
4090;Efectiu;;03/10/2024;octubre;2024;0.0;55.0;C…rrec;despesa_general;Lloguer Parking;;octubre
4091;Efectiu;;03/10/2024;octubre;2024;0.0;1.57;C…rrec;menjar;Fruiteria Deepak;;octubre
4092;Efectiu;;03/10/2024;octubre;2024;0.0;20.0;C…rrec;personal;Jordi;;octubre
4093;Efectiu;;03/10/2024;octubre;2024;0.0;20.0;C…rrec;personal;Isa;;octubre
4094;LaCaixa;Compte;04/10/2024;octubre;2024;0.0;50.0;op_banc;op_banc;Trasp…s comptes;;octubre
4095;BBVA;Compte;04/10/2024;octubre;2024;0.0;38.4;C…rrec;asseguran‡a;BBVA Asseg. Casa;;octubre
4096;BBVA;Compte;04/10/2024;octubre;2024;0.0;12.03;C…rrec;varis;Interesos;Apla‡at VISA;octubre
4097;BBVA;Compte;04/10/2024;octubre;2024;0.0;14.63;C…rrec;asseguran‡a;DP Morts Enric;;octubre
4098;BBVA;Compte;04/10/2024;octubre;2024;0.0;61.6;C…rrec;despesa_general;Piscina;;octubre
4099;BBVA;Compte;04/10/2024;octubre;2024;50.0;0.0;op_banc;op_banc;Trasp…s comptes;;octubre
4100;BBVA;Compte;07/10/2024;octubre;2024;20.0;0.0;op_banc;op_banc;Trasp…s comptes;Trasp…s VISA;octubre
4101;BBVA;Compte;08/10/2024;octubre;2024;10.0;0.0;Ingr‚s;ingres_extra;Gelt;;octubre
4102;BBVA;VISA;05/10/2024;octubre;2024;0.0;20.0;op_banc;op_banc;Trasp…s comptes;VISA a Cta.;octubre
4103;BBVA;VISA;05/10/2024;octubre;2024;0.0;0.8;C…rrec;varis;Interesos;Trasp…s VISA a Cta.;octubre
4104;Efectiu;;05/10/2024;octubre;2024;0.0;3.34;C…rrec;menjar;Dia;;octubre
4105;Efectiu;;04/10/2024;octubre;2024;0.0;1.71;C…rrec;menjar;Fruiteria Deepak;;octubre
4106;BBVA;VISA;08/10/2024;octubre;2024;0.0;15.85;C…rrec;menjar;Dia;;octubre
4107;Efectiu;;07/10/2024;octubre;2024;0.0;0.97;C…rrec;farmacia;Farm…cia;;octubre
4108;BBVA;VISA;10/10/2024;octubre;2024;0.0;19.69;C…rrec;menjar;Dia;;octubre
4109;BBVA;DŠbit;11/10/2024;octubre;2024;0.0;42.96;C…rrec;roba;LIDL;Treking;octubre
4110;BBVA;DŠbit;11/10/2024;octubre;2024;0.0;28.78;C…rrec;menjar;LIDL;;octubre
4111;BBVA;DŠbit;11/10/2024;octubre;2024;0.0;56.13;C…rrec;gasolina;GasolinaAreaGuissona;;octubre
4112;LaCaixa;Compte;11/10/2024;octubre;2024;0.0;24.45;C…rrec;despesa_general;Ajunt. Arb£cies;;octubre
4113;BBVA;Compte;14/10/2024;octubre;2024;0.0;50.0;op_banc;op_banc;Trasp…s comptes;;octubre
4114;Efectiu;;12/10/2024;octubre;2024;0.0;12.0;C…rrec;restaurant;Restaurant;Olletes Breda;octubre
4115;Efectiu;;12/10/2024;octubre;2024;0.0;4.8;C…rrec;menjar;Pa i pastisseria;;octubre
4116;Efectiu;;12/10/2024;octubre;2024;0.0;5.3;C…rrec;restaurant;Bar;Fira Olla. Breda;octubre
4117;Efectiu;;13/10/2024;octubre;2024;0.0;4.0;C…rrec;Parallar;Altres mobles;Olla terrissa;octubre
4118;Efectiu;;14/10/2024;octubre;2024;0.0;1.2;C…rrec;menjar;Pa i pastisseria;;octubre
4119;Efectiu;;13/10/2024;octubre;2024;0.0;7.0;C…rrec;menjar;Pla‡a;;octubre
4120;Efectiu;;13/10/2024;octubre;2024;0.0;4.9;C…rrec;menjar;Dia;;octubre
4121;Efectiu;;13/10/2024;octubre;2024;0.0;2.15;C…rrec;menjar;Fruiteria Bayes;;octubre
4122;BBVA;DŠbit;15/10/2024;octubre;2024;0.0;3.7;C…rrec;menjar;Novavenda;;octubre
4123;BBVA;Compte;16/10/2024;octubre;2024;0.0;39.05;C…rrec;despesa_general;Lowi;;octubre
4124;BBVA;DŠbit;16/10/2024;octubre;2024;0.0;11.82;C…rrec;menjar;LIDL;;octubre
4125;BBVA;DŠbit;15/10/2024;octubre;2024;0.0;4.99;C…rrec;roba;LIDL;;octubre
4126;BBVA;DŠbit;16/10/2024;octubre;2024;0.0;-19.98;C…rrec;roba;LIDL;Devoluci¢;octubre
4127;BBVA;DŠbit;15/10/2024;octubre;2024;0.0;21.45;C…rrec;menjar;Pa i pastisseria;;octubre
4128;T.CorteIngl‚s;T.CorteIngl‚s;15/10/2024;octubre;2024;0.0;79.03;C…rrec;menjar;El Corte Ingl‚s;;octubre
4129;BBVA;DŠbit;18/10/2024;octubre;2024;0.0;3.9;C…rrec;restaurant;Bar;Jubilats;octubre
4130;BBVA;DŠbit;18/10/2024;octubre;2024;0.0;7.15;C…rrec;menjar;Dia;;octubre
4131;Efectiu;;20/10/2024;octubre;2024;0.0;4.7;C…rrec;menjar;Dia;;octubre
4132;Efectiu;;20/10/2024;octubre;2024;0.0;5.22;C…rrec;menjar;Fruiteria Deepak;;octubre
4133;BBVA;Compte;21/10/2024;octubre;2024;0.0;20.0;op_banc;op_banc;Trasp…s comptes;;octubre
4134;BBVA;Compte;21/10/2024;octubre;2024;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 1;;octubre
4135;BBVA;Compte;21/10/2024;octubre;2024;100.0;0.0;Ingr‚s;ingres_general;Hisenda 100;;octubre
4136;BBVA;Compte;21/10/2024;octubre;2024;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 2;;octubre
4137;BBVA;DŠbit;21/10/2024;octubre;2024;0.0;8.85;C…rrec;menjar;Novavenda;;octubre
4138;BBVA;DŠbit;21/10/2024;octubre;2024;0.0;5.97;C…rrec;rebost;Novavenda;;octubre
4139;BBVA;DŠbit;22/10/2024;octubre;2024;0.0;3.9;C…rrec;restaurant;Bar;jubilats;octubre
4140;BBVA;DŠbit;23/10/2024;octubre;2024;0.0;1.55;C…rrec;varis;Parking;Sta. Caterina;octubre
4141;BBVA;DŠbit;23/10/2024;octubre;2024;0.0;16.98;C…rrec;manteniment;LeroyMerlin;Ciment+Cal;octubre
4142;BBVA;DŠbit;23/10/2024;octubre;2024;0.0;12.76;C…rrec;restaurant;Restaurant;McDonald's Girona;octubre
4143;BBVA;DŠbit;24/10/2024;octubre;2024;0.0;4.5;C…rrec;restaurant;Bar;jubilats;octubre
4144;BBVA;Compte;24/10/2024;octubre;2024;0.0;100.0;op_banc;op_banc;Trasp…s comptes;;octubre
4145;BBVA;Compte;25/10/2024;octubre;2024;891.06;0.0;Ingr‚s;ingres_general;Pensi¢ Enric;;octubre
4146;BBVA;Compte;25/10/2024;octubre;2024;897.46;0.0;Ingr‚s;ingres_general;Pensi¢ Isabel;;octubre
4147;BBVA;DŠbit;25/10/2024;octubre;2024;0.0;7.95;C…rrec;farmacia;Farm…cia;Ratoncito;octubre
4148;BBVA;DŠbit;25/10/2024;octubre;2024;0.0;7.57;C…rrec;menjar;LIDL;;octubre
4149;BBVA;DŠbit;25/10/2024;octubre;2024;0.0;3.68;C…rrec;neteja;LIDL;;octubre
4150;T.CorteIngl‚s;T.CorteIngl‚s;23/10/2024;octubre;2024;0.0;37.81;C…rrec;menjar;El Corte Ingl‚s;;octubre
4151;T.CorteIngl‚s;T.CorteIngl‚s;23/10/2024;octubre;2024;0.0;13.32;C…rrec;rebost;El Corte Ingl‚s;;octubre
4152;T.CorteIngl‚s;T.CorteIngl‚s;23/10/2024;octubre;2024;0.0;20.86;C…rrec;neteja;El Corte Ingl‚s;;octubre
4153;Efectiu;;26/10/2024;octubre;2024;0.0;13.08;C…rrec;menjar;Can Rinsa;;octubre
4154;Efectiu;;26/10/2024;octubre;2024;0.0;5.4;C…rrec;menjar;Peixeteria;;octubre
4155;Efectiu;;26/10/2024;octubre;2024;0.0;5.1;C…rrec;menjar;Fruiteria Deepak;;octubre
4156;Efectiu;;26/10/2024;octubre;2024;0.0;28.0;C…rrec;menjar;Altres menjar;;octubre
4157;Efectiu;;24/10/2024;octubre;2024;0.0;35.0;C…rrec;restaurant;Restaurant;Arr¢s Jubilats. Manolo;octubre
4158;Efectiu;;24/10/2024;octubre;2024;0.0;35.0;C…rrec;varis;Loteria;;octubre
4159;Efectiu;;24/10/2024;octubre;2024;0.0;5.0;C…rrec;personal;Jordi;;octubre
4160;Efectiu;;24/10/2024;octubre;2024;0.0;5.0;C…rrec;personal;Enric;;octubre
4161;BBVA;Compte;26/10/2024;octubre;2024;0.0;20.0;op_banc;op_banc;Trasp…s comptes;;octubre
4162;LaCaixa;Compte;16/10/2024;octubre;2024;0.0;20.0;op_banc;op_banc;Trasp…s comptes;;octubre
4163;LaCaixa;Compte;24/10/2024;octubre;2024;517.9;0.0;Ingr‚s;ingres_general;Pensi¢ no contributiva;;octubre
4164;LaCaixa;Compte;25/10/2024;octubre;2024;151.6;0.0;Ingr‚s;ingres_general;Complement Generalitat;;octubre
4165;LaCaixa;Compte;26/10/2024;octubre;2024;0.0;20.0;op_banc;op_banc;Trasp…s comptes;;octubre
4166;Efectiu;;18/10/2024;octubre;2024;0.0;16.5;C…rrec;buta;But… reparto;;octubre
4167;Efectiu;;18/10/2024;octubre;2024;0.0;5.0;C…rrec;personal;Jordi;;octubre
4168;Efectiu;;17/10/2024;octubre;2024;0.0;1.12;C…rrec;menjar;Fruiteria Deepak;;octubre
4169;Efectiu;;27/10/2024;octubre;2024;0.0;7.7;C…rrec;menjar;Pla‡a;;octubre
4170;BBVA;DŠbit;27/10/2024;octubre;2024;0.0;7.37;C…rrec;menjar;Dia;;octubre
4171;Efectiu;;27/10/2024;octubre;2024;0.0;9.0;C…rrec;varis;Loteria;Creu Roja;octubre
4172;Efectiu;;27/10/2024;octubre;2024;0.0;9.0;C…rrec;restaurant;Restaurant;Dinar Pla‡a Arb£cies;octubre
4173;BBVA;Compte;27/10/2024;octubre;2024;0.0;40.0;op_banc;op_banc;Trasp…s comptes;;octubre
4174;BBVA;DŠbit;28/10/2024;octubre;2024;0.0;11.98;C…rrec;menjar;Dia;;octubre
4175;BBVA;DŠbit;29/10/2024;octubre;2024;0.0;15.47;C…rrec;menjar;AreaGuissona;;octubre
4176;BBVA;Compte;29/10/2024;octubre;2024;17.99;0.0;Ingr‚s;ingres_general;Cartera DP Petit;;octubre
4177;BBVA;Compte;29/10/2024;octubre;2024;47.02;0.0;Ingr‚s;ingres_general;Cartera DP Gran;;octubre
4179;Efectiu;;29/10/2024;octubre;2024;0.0;2.0;C…rrec;neteja;Clarel;;octubre
4180;Efectiu;;29/10/2024;octubre;2024;0.0;2.0;C…rrec;manteniment;Xino Sta.Coloma;;octubre
4181;BBVA;DŠbit;29/10/2024;octubre;2024;0.0;7.74;C…rrec;menjar;Dia;;octubre
4182;Efectiu;;29/10/2024;octubre;2024;0.0;25.63;C…rrec;menjar;Fruiteria Deepak;;octubre
4183;BBVA;DŠbit;04/11/2024;octubre;2024;0.0;18.45;C…rrec;menjar;Can Rinsa;;octubre
4184;BBVA;DŠbit;30/10/2024;octubre;2024;0.0;14.01;C…rrec;menjar;AreaGuissona;;octubre
4185;BBVA;Compte;31/10/2024;octubre;2024;0.0;489.43;C…rrec;despesa_general;Hipoteca;;octubre
4186;BBVA;Compte;31/10/2024;octubre;2024;0.0;337.14;C…rrec;despesa_general;CrŠdit Cotxe;;octubre
4187;BBVA;Compte;01/11/2024;noviembre;2024;0.0;17.55;C…rrec;despesa_general;Endesa;;noviembre
4188;BBVA;Compte;01/11/2024;noviembre;2024;0.0;25.75;C…rrec;asseguran‡a;Ocaso;;noviembre
4189;BBVA;Compte;01/11/2024;noviembre;2024;0.0;61.6;C…rrec;despesa_general;Piscina;;noviembre
4190;BBVA;DŠbit;01/11/2024;noviembre;2024;0.0;15.29;C…rrec;menjar;Dia;;noviembre
4191;BBVA;DŠbit;04/11/2024;noviembre;2024;0.0;10.8;C…rrec;menjar;Altres menjar;Bolets. Fira Flabiol;noviembre
4192;BBVA;DŠbit;04/11/2024;noviembre;2024;0.0;19.0;C…rrec;menjar;Altres menjar;Bolets. Fira Flabiol;noviembre
4193;BBVA;DŠbit;04/11/2024;noviembre;2024;0.0;5.0;C…rrec;manteniment;Altres mant.;Incens. Fira flabiol;noviembre
4194;BBVA;DŠbit;03/11/2024;noviembre;2024;0.0;3.6;C…rrec;restaurant;Bar;Can Torres;noviembre
4195;BBVA;DŠbit;04/11/2024;noviembre;2024;0.0;3.1;C…rrec;restaurant;Bar;Jubilats;noviembre
4196;LaCaixa;Compte;02/11/2024;noviembre;2024;0.0;60.0;op_banc;op_banc;Trasp…s comptes;;noviembre
4197;Efectiu;;03/11/2024;noviembre;2024;0.0;6.5;C…rrec;restaurant;Restaurant;Pastissoa. Fira flabiol;noviembre
4198;Efectiu;;03/11/2024;noviembre;2024;0.0;10.0;C…rrec;restaurant;Restaurant;Crep+bolets. Fira flabiol;noviembre
4199;Efectiu;;03/11/2024;noviembre;2024;0.0;5.0;C…rrec;menjar;Altres menjar;Fuet. Fira Flabiol;noviembre
4200;Efectiu;;03/11/2024;noviembre;2024;0.0;2.0;C…rrec;restaurant;Restaurant;Castanyes.Fira flabiol;noviembre
4201;Efectiu;;03/11/2024;noviembre;2024;0.0;9.0;C…rrec;menjar;Pa i pastisseria;;noviembre
4202;Efectiu;;03/11/2024;noviembre;2024;0.0;20.0;C…rrec;restaurant;Restaurant;El Casino. Fira flabiol;noviembre
4203;BBVA;DŠbit;04/11/2024;noviembre;2024;0.0;13.55;C…rrec;menjar;Dia;;noviembre
4204;BBVA;DŠbit;04/11/2024;noviembre;2024;0.0;11.0;C…rrec;menjar;Fruiteria Deepak;;noviembre
4205;BBVA;Compte;05/11/2024;noviembre;2024;0.0;276.78;op_banc;op_banc;Pago VISA;Apla‡at 1/3;noviembre
4206;BBVA;Compte;05/11/2024;noviembre;2024;0.0;119.18;op_banc;op_banc;Pago VISA;;noviembre
4207;BBVA;Compte;05/11/2024;noviembre;2024;0.0;14.63;C…rrec;asseguran‡a;DP Morts Enric;;noviembre
4208;BBVA;Compte;05/11/2024;noviembre;2024;0.0;210.0;C…rrec;despesa_general;PJ Isabel;;noviembre
4209;BBVA;Compte;05/11/2024;noviembre;2024;0.0;20.98;C…rrec;asseguran‡a;DP MP Mireia;;noviembre
4210;LaCaixa;Compte;04/11/2024;noviembre;2024;0.0;20.0;op_banc;op_banc;Trasp…s comptes;;noviembre
4211;LaCaixa;Compte;06/11/2024;noviembre;2024;0.0;300.0;op_banc;op_banc;Trasp…s comptes;;noviembre
4212;BBVA;DŠbit;05/11/2024;noviembre;2024;0.0;22.98;C…rrec;menjar;Mercadona;;noviembre
4213;BBVA;DŠbit;05/11/2024;noviembre;2024;0.0;30.0;C…rrec;restaurant;Restaurant;Can Serrallonga;noviembre
4214;BBVA;DŠbit;05/11/2024;noviembre;2024;0.0;2.2;C…rrec;varis;Parking;Sta. Caterina;noviembre
4215;BBVA;Compte;06/11/2024;noviembre;2024;250.0;0.0;op_banc;op_banc;Trasp…s comptes;;noviembre
4216;BBVA;Compte;06/11/2024;noviembre;2024;0.0;38.45;C…rrec;asseguran‡a;BBVA Asseg. Casa;;noviembre
4217;BBVA;Compte;06/11/2024;noviembre;2024;0.0;50.42;C…rrec;despesa_general;Aigua;;noviembre
4218;Efectiu;;06/11/2024;noviembre;2024;0.0;55.0;C…rrec;despesa_general;Lloguer Parking;;noviembre
4219;BBVA;DŠbit;05/11/2024;noviembre;2024;0.0;3.56;C…rrec;menjar;Action Girona;;noviembre
4220;BBVA;DŠbit;05/11/2024;noviembre;2024;0.0;16.5;C…rrec;neteja;Action Girona;;noviembre
4221;BBVA;DŠbit;05/11/2024;noviembre;2024;0.0;7.33;C…rrec;neteja;Action Girona;;noviembre
4222;BBVA;VISA;05/11/2024;noviembre;2024;0.0;59.88;C…rrec;gasolina;GasolinaAreaGuissona;;noviembre
4223;BBVA;DŠbit;08/11/2024;noviembre;2024;0.0;8.95;C…rrec;farmacia;Farm…cia;Compresa freda;noviembre
4224;BBVA;Compte;08/11/2024;noviembre;2024;0.0;20.0;op_banc;op_banc;Trasp…s comptes;;noviembre
4225;BBVA;DŠbit;07/11/2024;noviembre;2024;0.0;7.94;C…rrec;menjar;Xarcut. La taverna;;noviembre
4226;Efectiu;;07/11/2024;noviembre;2024;0.0;5.0;C…rrec;menjar;Fruiteria Deepak;;noviembre
4227;Efectiu;;08/11/2024;noviembre;2024;0.0;10.0;C…rrec;personal;Jordi;;noviembre
4228;Efectiu;;07/11/2024;noviembre;2024;0.0;8.28;C…rrec;menjar;Dia;;noviembre
4229;BBVA;DŠbit;08/11/2024;noviembre;2024;0.0;62.18;C…rrec;menjar;LIDL;;noviembre
4230;BBVA;DŠbit;08/11/2024;noviembre;2024;0.0;3.85;C…rrec;neteja;LIDL;;noviembre
4231;BBVA;DŠbit;09/11/2024;noviembre;2024;0.0;7.65;C…rrec;menjar;Dia;;noviembre
4232;BBVA;DŠbit;10/11/2024;noviembre;2024;0.0;13.97;C…rrec;menjar;Dia;;noviembre
4233;Efectiu;;11/11/2024;noviembre;2024;0.0;30.0;C…rrec;menjar;Ous casolans;;noviembre
4234;Efectiu;;10/11/2024;noviembre;2024;0.0;6.99;C…rrec;menjar;Pla‡a;;noviembre
4235;BBVA;VISA;11/11/2024;noviembre;2024;0.0;178.79;C…rrec;proveidor;Exaprint;Estovalles Xarrup 3000;noviembre
4236;BBVA;DŠbit;11/11/2024;noviembre;2024;0.0;4.0;C…rrec;restaurant;Bar;jubilats;noviembre
4237;BBVA;DŠbit;12/11/2024;noviembre;2024;0.0;1.45;C…rrec;restaurant;Bar;CafŠ. Bar 33. Palam¢s;noviembre
4238;Efectiu;;13/11/2024;noviembre;2024;0.0;5.0;C…rrec;menjar;Fruiteria Deepak;;noviembre
4239;BBVA;DŠbit;13/11/2024;noviembre;2024;0.0;14.4;C…rrec;menjar;Dia;;noviembre
4240;Efectiu;;13/11/2024;noviembre;2024;0.0;5.0;C…rrec;personal;Enric;;noviembre
4241;Efectiu;;13/11/2024;noviembre;2024;0.0;30.0;C…rrec;varis;Loteria;;noviembre
4242;Efectiu;;13/11/2024;noviembre;2024;0.0;5.0;C…rrec;personal;Jordi;;noviembre
4243;LaCaixa;Compte;10/11/2024;noviembre;2024;0.0;50.0;op_banc;op_banc;Trasp…s comptes;;noviembre
4244;Efectiu;;14/11/2024;noviembre;2024;0.0;5.41;C…rrec;menjar;Novavenda;;noviembre
4245;Efectiu;;14/11/2024;noviembre;2024;0.0;1.99;C…rrec;neteja;Novavenda;;noviembre
4246;Efectiu;;14/11/2024;noviembre;2024;0.0;3.14;C…rrec;menjar;Fruiteria Deepak;;noviembre
4247;Efectiu;;14/11/2024;noviembre;2024;0.0;10.0;C…rrec;personal;Jordi;;noviembre
4248;BBVA;Compte;15/11/2024;noviembre;2024;0.0;38.85;C…rrec;despesa_general;Lowi;;noviembre
4249;BBVA;Compte;15/11/2024;noviembre;2024;343.31;0.0;Ingr‚s;ingres_extra;Subvenci¢;Bo social energŠtic;noviembre
4250;BBVA;DŠbit;15/11/2024;noviembre;2024;0.0;4.35;C…rrec;manteniment;Xino Sta.Coloma;Aixeta water;noviembre
4251;BBVA;VISA;11/11/2024;noviembre;2024;0.0;25.56;C…rrec;manteniment;Aliexpress;4 plafons cuina;noviembre
4252;BBVA;VISA;10/11/2024;noviembre;2024;0.0;11.35;C…rrec;manteniment;Aliexpress;Hub+varis;noviembre
4253;BBVA;VISA;15/11/2024;noviembre;2024;0.0;4.11;op_banc;op_banc;Trasp…s comptes;;noviembre
4254;BBVA;DŠbit;16/11/2024;noviembre;2024;0.0;6.46;C…rrec;menjar;Fruiteria Bayes;;noviembre
4255;BBVA;DŠbit;16/11/2024;noviembre;2024;0.0;13.55;C…rrec;menjar;Dia;;noviembre
4256;BBVA;Compte;18/11/2024;noviembre;2024;0.0;20.0;op_banc;op_banc;Trasp…s comptes;;noviembre
4257;Efectiu;;17/11/2024;noviembre;2024;0.0;12.0;C…rrec;menjar;Pla‡a;;noviembre
4258;Efectiu;;17/11/2024;noviembre;2024;0.0;3.21;C…rrec;menjar;Fruiteria Deepak;;noviembre
4259;Efectiu;;17/11/2024;noviembre;2024;0.0;4.0;C…rrec;menjar;Can Rinsa;;noviembre
4260;LaCaixa;Compte;12/11/2024;noviembre;2024;0.0;24.45;C…rrec;despesa_general;Ajunt. Arb£cies;;noviembre
4261;LaCaixa;Compte;14/11/2024;noviembre;2024;0.0;50.0;op_banc;op_banc;Trasp…s comptes;;noviembre
4262;BBVA;DŠbit;19/11/2024;noviembre;2024;0.0;25.26;C…rrec;menjar;Dia;;noviembre
4263;BBVA;Compte;20/11/2024;noviembre;2024;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 1;;noviembre
4264;BBVA;Compte;20/11/2024;noviembre;2024;100.0;0.0;Ingr‚s;ingres_general;Hisenda 100;;noviembre
4265;BBVA;Compte;20/11/2024;noviembre;2024;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 2;;noviembre
4266;BBVA;DŠbit;20/11/2024;noviembre;2024;0.0;1.54;C…rrec;menjar;Clarel;;noviembre
4267;BBVA;DŠbit;20/11/2024;noviembre;2024;0.0;19.98;C…rrec;neteja;Clarel;;noviembre
4268;Efectiu;;17/11/2024;noviembre;2024;0.0;4.74;C…rrec;menjar;Dia;;noviembre
4269;BBVA;Compte;25/11/2024;noviembre;2024;0.0;90.0;op_banc;op_banc;Trasp…s comptes;;noviembre
4270;BBVA;DŠbit;21/11/2024;noviembre;2024;0.0;41.1;C…rrec;gasolina;GasolinaAreaGuissona;;noviembre
