IdCompra;data;mes;any;super;familia;article;pes;quantitat;preuUnit;prom;totLinea;IdDespesa;descompte;rebost
4042;01/04/2025;abril;2025;LIDL;fruita;Pl…tan;1370;1;2,04;0;2,04;4827;;
4043;01/04/2025;abril;2025;LIDL;pa;Barra integral;0;2;0,3;0;0,6;4827;;
4044;01/04/2025;abril;2025;LIDL;pa;Barra integral;0;2;0,27;0;0,54;4827;;
4045;01/04/2025;abril;2025;LIDL;llaunes;Confit de ceba;0;2;1,99;0;3,98;4827;;
4046;01/04/2025;abril;2025;LIDL;pa;Baguet;0;1;0,49;0;0,49;4827;;
4047;01/04/2025;abril;2025;LIDL;b…sics;Pasta;cabell d'angel;1;1,12;0;1,12;4827;;
4048;01/04/2025;abril;2025;LIDL;verdura;Esp…rrec;0;1;2,35;0;2,35;4827;;
4049;01/04/2025;abril;2025;LIDL;extres;Patates bossa;0;1;1,79;0;1,79;4827;;
4050;01/04/2025;abril;2025;LIDL;b…sics;Pasta;cristall;1;1,49;0;1,49;4827;;
4051;01/04/2025;abril;2025;LIDL;b…sics;Safr…;0;1;1,69;0,25;1,44;4827;;
4052;01/04/2025;abril;2025;LIDL;b…sics;Llevadura;0;1;0,99;0;0,99;4827;;
4053;01/04/2025;abril;2025;LIDL;xocolata;Xocolata Llet;0;4;1,19;0;4,76;4827;;
4054;01/04/2025;abril;2025;LIDL;pa;Pa motlle;0;1;0,95;0,24;0,71;4827;;
4055;01/04/2025;abril;2025;LIDL;fruita;D…tils;0;1;1,19;0;1,19;4827;;
4056;01/04/2025;abril;2025;LIDL;lactics;Formatge tall;mantxec;1;18,21;0;18,21;4827;;
4057;01/04/2025;abril;2025;LIDL;carn;Foie Gras;0;1;1,79;0;1,79;4827;;
4058;02/04/2025;abril;2025;Aldi;begudes;Vi;N RiberaD;1;5,69;0;5,69;4829;;
4059;03/04/2025;abril;2025;Novavenda;lactics;Iogurt n. Danone;x8;1;1,89;0;1,89;4834;;
4060;03/04/2025;abril;2025;Novavenda;neteja;Detergent;0;1;6,99;0;6,99;4834;;
4061;03/04/2025;abril;2025;Novavenda;extres;Pipes Tijuana;0;2;1,62;0;3,24;4834;;
4062;03/04/2025;abril;2025;Novavenda;extres;Bossa compra;0;1;0,15;0;0,15;4834;;
4063;03/04/2025;abril;2025;Novavenda;xocolata;Xocolata Llet;0;1;2,99;0;2,99;4834;;
4064;05/04/2025;abril;2025;Pa i pastisseria;pa;P… rod¢;0;1;3;0;3;4836;;
4065;05/04/2025;abril;2025;Fruiteria Deepak;verdura;Tot junt;0;1;2,2;0;2,2;4837;;
4066;03/04/2025;abril;2025;Mercadona;begudes;Dormir b‚;0;2;1,05;0;2,1;4841;;
4067;03/04/2025;abril;2025;Mercadona;begudes;Camamilla;0;1;0,55;0;0,55;4841;;
4068;03/04/2025;abril;2025;Mercadona;b…sics;Lli;0;1;1,19;0;1,19;4841;;
4069;03/04/2025;abril;2025;Mercadona;verdura;Edamame;0;1;1,73;0;1,73;4841;;
4070;03/04/2025;abril;2025;Mercadona;b…sics;Xia;0;2;1,36;0;2,72;4841;;
4071;03/04/2025;abril;2025;Mercadona;verdura;Amanida;0;1;1,01;0;1,01;4841;;
4072;03/04/2025;abril;2025;Mercadona;peix;Musclo;0;1;2,7;0;2,7;4841;;
4073;04/04/2025;abril;2025;Pa i pastisseria;extres;Pastissos;bunyols;1;13,85;0;13,85;4843;;
4074;05/04/2025;abril;2025;Pa i pastisseria;pa;P… rod¢;0;1;2,1;0;2,1;4849;;
4075;05/04/2025;abril;2025;AreaGuissona;verdura;Xampiny¢;0;1;1,28;0;1,28;4850;;
4076;05/04/2025;abril;2025;AreaGuissona;verdura;G¡rgoles;0;1;1,31;0;1,31;4850;;
4077;05/04/2025;abril;2025;AreaGuissona;lactics;Formatge tall;gorgonzola;1;1,65;0;1,65;4850;;
4078;05/04/2025;abril;2025;AreaGuissona;lactics;Crema formatge;0;1;1,75;0;1,75;4850;;
4079;05/04/2025;abril;2025;AreaGuissona;carn;Fuet;0;1;4,01;0;4,01;4850;;
4080;05/04/2025;abril;2025;AreaGuissona;xocolata;Xocolata Llet;0;2;1,65;0,83;2,47;4850;;
4081;05/04/2025;abril;2025;AreaGuissona;carn;Salsitxes;0;1;3,54;0;3,54;4850;;
4082;05/04/2025;abril;2025;AreaGuissona;carn;Bacon;0;1;1,73;0;1,73;4850;;
4083;05/04/2025;abril;2025;AreaGuissona;b…sics;Pasta;gorgonzola i nous;1;1,85;0;1,85;4850;;
4084;05/04/2025;abril;2025;AreaGuissona;fruita;Codonyat;0;1;1,99;0;1,99;4850;;
4085;05/04/2025;abril;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,26;0;1,26;4850;;
4086;05/04/2025;abril;2025;Dia;oli;Olives verdes;0;1;2,99;0;2,99;4852;;
4087;05/04/2025;abril;2025;Dia;lactics;Formatge tall;mozzarella;1;1,05;0;1,05;4852;;
4088;05/04/2025;abril;2025;Dia;verdura;Tom…quet Cherry;0;1;1,49;0;1,49;4852;;
4089;05/04/2025;abril;2025;Dia;fruita;Pl…tan;1030;1;1,64;0;1,64;4852;;
4090;05/04/2025;abril;2025;Dia;extres;Pipes Tijuana;0;2;1,89;0,68;3,1;4852;;
4091;06/04/2025;abril;2025;Dia;lactics;Iogurt n. Danone;x8;1;1,99;0;1,99;4853;;
4092;06/04/2025;abril;2025;Dia;neteja;Gel bany;0;1;1,05;0;1,05;4853;;
4093;06/04/2025;abril;2025;Dia;fruita;Pera;0;1;2,49;0;2,49;4853;;
4094;06/04/2025;abril;2025;Dia;xocolata;Xocolata Llet;0;2;1,99;0,98;3;4853;;
4095;06/04/2025;abril;2025;Dia;pa;Pa motlle;0;1;1,55;0;1,55;4853;;
4096;06/04/2025;abril;2025;Ous;b…sics;Ous;0;1;30;0;30;4855;;
4097;06/04/2025;abril;2025;Pla‡a;verdura;Tot junt;0;1;8,3;0;8,3;4856;;
4098;08/04/2025;abril;2025;Dia;peix;Llagost¡ cuit;0;1;3,28;0;3,28;4858;;
4099;08/04/2025;abril;2025;Dia;lactics;Mantequilla;0;1;2,49;0;2,49;4858;;
4100;08/04/2025;abril;2025;Dia;lactics;Formatge tall;brie;1;1,25;0;1,25;4858;;
4101;08/04/2025;abril;2025;Dia;llaunes;Pebrot piquillo;0;1;1,45;0;1,45;4858;;
4102;08/04/2025;abril;2025;Dia;fruita;Pl…tan;1255;1;2;0;2;4858;;
4103;08/04/2025;abril;2025;Dia;lactics;Llet 1,5l;1L.;6;1,09;0,92;5,62;4858;;
4104;08/04/2025;abril;2025;Dia;pa;Baguet;0;1;0,5;0;0,5;4858;;
4105;08/04/2025;abril;2025;Dia;lactics;Nata liq.;0;1;1,59;0,24;1,35;4858;;
4106;08/04/2025;abril;2025;Dia;extres;Bossa compra;0;1;0,15;0;0,15;4858;;
4107;09/04/2025;abril;2025;AreaGuissona;verdura;End¡via;0;1;1,51;0;1,51;4859;;
4108;09/04/2025;abril;2025;AreaGuissona;verdura;Xampiny¢;0;1;1,28;0;1,28;4859;;
4109;09/04/2025;abril;2025;AreaGuissona;pa;Empanada;0;1;1,2;0;1,2;4859;;
4110;09/04/2025;abril;2025;AreaGuissona;xocolata;Xocolata Llet;0;1;1,5;0;1,5;4859;;
4111;09/04/2025;abril;2025;AreaGuissona;xocolata;Xocolata Llet;0;2;1,65;0,83;2,47;4859;;
4112;09/04/2025;abril;2025;AreaGuissona;fruita;D…tils;0;1;1,55;0;1,55;4859;;
4113;09/04/2025;abril;2025;AreaGuissona;verdura;Cocktel amanida;0;1;1,1;0;1,1;4859;;
4114;09/04/2025;abril;2025;AreaGuissona;lactics;Formatge tall;gorgonzolla;1;1,65;0;1,65;4859;;
4115;10/04/2025;abril;2025;Fruiteria Deepak;verdura;Tot junt;0;1;5,7;0;5,7;4860;;
4116;10/04/2025;abril;2025;Fruiteria Bayes;verdura;Tot junt;0;1;4;0;4;4861;;
4117;07/04/2025;abril;2025;Fruiteria Deepak;verdura;Tot junt;0;1;0,8;0;0,8;4862;;
4118;11/04/2025;abril;2025;Poste Valls.Arb£cies;verdura;Tot junt;0;1;3,55;0;3,55;4866;;
4119;13/04/2025;abril;2025;AreaGuissona;pa;Hojaldre;0;1;1,1;0;1,1;4867;;
4120;13/04/2025;abril;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,27;0;1,27;4867;;
4121;13/04/2025;abril;2025;AreaGuissona;fruita;Pl…tan;0;1;1,64;0;1,64;4867;;
4122;13/04/2025;abril;2025;AreaGuissona;verdura;Xampiny¢;0;1;1,28;0;1,28;4867;;
4123;13/04/2025;abril;2025;AreaGuissona;lactics;Crema formatge;0;1;1,3;0;1,3;4867;;
4124;13/04/2025;abril;2025;AreaGuissona;carn;Pollastre sencer;0;1;5,33;0;5,33;4867;;
4125;13/04/2025;abril;2025;AreaGuissona;esmorzar;Melmelada;0;1;1,75;0;1,75;4867;;
4126;13/04/2025;abril;2025;AreaGuissona;xocolata;Xocolata Llet;0;1;1,5;0;1,5;4867;;
4127;13/04/2025;abril;2025;AreaGuissona;xocolata;Xocolata Llet;0;2;1,65;0,83;2,47;4867;;
4128;14/04/2025;abril;2025;Dia;neteja;Paper water;0;1;2,49;0;2,49;4869;;
4129;14/04/2025;abril;2025;Dia;neteja;Lleixiu;0;1;0,85;0;0,85;4869;;
4130;14/04/2025;abril;2025;Dia;lactics;Iogurt n. Danone;0;1;0,95;0;0,95;4869;;
4131;14/04/2025;abril;2025;Dia;pa;Pa motlle;0;1;0,85;0;0,85;4869;;
4132;14/04/2025;abril;2025;Dia;fruita;Pl…tan;1120;1;1,33;0;1,33;4869;;
4133;14/04/2025;abril;2025;Fruiteria Deepak;verdura;Tot junt;0;1;5,85;0;5,85;4871;;
4134;14/04/2025;abril;2025;Xarcut. La taverna;carn;Butifarra negra;0;1;3;0;3;4874;;
4135;14/04/2025;abril;2025;Xarcut. La taverna;carn;Butifarra blanca;0;1;3,01;0;3,01;4874;;
4136;15/04/2025;abril;2025;Novavenda;extres;Bossa compra;0;1;0,15;0;0,15;4884;;
4137;15/04/2025;abril;2025;Novavenda;lactics;Iogurt n. Danone;x8;1;1,89;0;1,89;4884;;
4138;15/04/2025;abril;2025;Novavenda;xocolata;Xocolata Llet;0;4;1,26;0;5,04;4884;;
4139;15/04/2025;abril;2025;Novavenda;llaunes;Cigrons;0;2;0,65;0,52;0,78;4884;;
4140;15/04/2025;abril;2025;Novavenda;llaunes;Llenties;0;2;1,29;0;2,58;4884;;
4141;15/04/2025;abril;2025;Novavenda;b…sics;Arr•s;0;2;2,49;1,74;3,24;4884;;
4142;15/04/2025;abril;2025;Action Girona;neteja;Paper water;0;1;3,49;0;3,49;4886;;
